,X,Y,Z,obj_name
25778,-8.3096,-2.9798,10.9642,12140_Skull_v3_L2.obj
25779,-8.4243,-3.042,10.9717,12140_Skull_v3_L2.obj
25780,-8.1818,-2.9452,10.9542,12140_Skull_v3_L2.obj
25781,-8.1605,-2.9962,10.9849,12140_Skull_v3_L2.obj
25782,-8.2338,-3.0354,11.0091,12140_Skull_v3_L2.obj
25783,-8.3213,-3.0935,11.0332,12140_Skull_v3_L2.obj
25784,-8.0481,-2.9408,10.9445,12140_Skull_v3_L2.obj
25785,-7.9126,-2.9365,10.9307,12140_Skull_v3_L2.obj
25786,-7.9334,-3.017,10.9808,12140_Skull_v3_L2.obj
25787,-8.0657,-3.0095,10.9885,12140_Skull_v3_L2.obj
25788,-8.123,-3.0738,11.0343,12140_Skull_v3_L2.obj
25789,-8.201,-3.1374,11.0807,12140_Skull_v3_L2.obj
25790,-7.9921,-3.0991,11.0428,12140_Skull_v3_L2.obj
25791,-8.0717,-3.1778,11.1124,12140_Skull_v3_L2.obj
25792,-7.8561,-3.1156,11.0375,12140_Skull_v3_L2.obj
25793,-7.9416,-3.2193,11.1268,12140_Skull_v3_L2.obj
25794,-7.7952,-3.0059,10.9633,12140_Skull_v3_L2.obj
25795,-7.6479,-2.9924,10.9517,12140_Skull_v3_L2.obj
25796,-7.7161,-3.1407,11.0302,12140_Skull_v3_L2.obj
25797,-7.8104,-3.2744,11.1324,12140_Skull_v3_L2.obj
25798,-7.7793,-2.9023,10.9078,12140_Skull_v3_L2.obj
25799,-7.6288,-2.8401,10.8996,12140_Skull_v3_L2.obj
25800,-7.4417,-2.7516,10.9293,12140_Skull_v3_L2.obj
25801,-7.4882,-2.9926,10.962,12140_Skull_v3_L2.obj
25802,-7.5732,-3.1921,11.0327,12140_Skull_v3_L2.obj
25803,-7.6779,-3.3555,11.1376,12140_Skull_v3_L2.obj
25804,-8.3383,-3.8214,12.0427,12140_Skull_v3_L2.obj
25805,-8.2697,-3.7773,11.8881,12140_Skull_v3_L2.obj
25806,-8.4275,-3.8257,12.2242,12140_Skull_v3_L2.obj
25807,-8.5465,-3.6456,12.2283,12140_Skull_v3_L2.obj
25808,-8.4654,-3.6706,12.0601,12140_Skull_v3_L2.obj
25809,-8.3984,-3.6599,11.9175,12140_Skull_v3_L2.obj
25810,-8.5041,-3.7978,12.4235,12140_Skull_v3_L2.obj
25811,-8.6266,-3.5852,12.4192,12140_Skull_v3_L2.obj
25812,-8.7335,-3.3853,12.3814,12140_Skull_v3_L2.obj
25813,-8.6454,-3.4753,12.2009,12140_Skull_v3_L2.obj
25814,-8.8169,-3.2043,12.2976,12140_Skull_v3_L2.obj
25815,-8.7215,-3.3181,12.1337,12140_Skull_v3_L2.obj
25816,-8.5641,-3.5237,12.0436,12140_Skull_v3_L2.obj
25817,-8.4956,-3.5366,11.9084,12140_Skull_v3_L2.obj
25818,-8.6382,-3.3859,11.9916,12140_Skull_v3_L2.obj
25819,-8.5686,-3.4175,11.8677,12140_Skull_v3_L2.obj
25820,-8.4261,-3.3874,11.4128,12140_Skull_v3_L2.obj
25821,-8.3297,-3.3583,11.3296,12140_Skull_v3_L2.obj
25822,-8.2159,-3.4267,11.4219,12140_Skull_v3_L2.obj
25823,-8.2972,-3.4624,11.5109,12140_Skull_v3_L2.obj
25824,-8.2417,-3.3085,11.2587,12140_Skull_v3_L2.obj
25825,-8.1236,-3.3738,11.3289,12140_Skull_v3_L2.obj
25826,-8.0075,-3.4683,11.3833,12140_Skull_v3_L2.obj
25827,-8.108,-3.5341,11.5004,12140_Skull_v3_L2.obj
25828,-8.2031,-3.5726,11.6003,12140_Skull_v3_L2.obj
25829,-8.1553,-3.248,11.1853,12140_Skull_v3_L2.obj
25830,-8.0314,-3.3051,11.2272,12140_Skull_v3_L2.obj
25831,-7.9079,-3.3826,11.2554,12140_Skull_v3_L2.obj
25832,-7.7835,-3.4883,11.2731,12140_Skull_v3_L2.obj
25833,-7.8942,-3.594,11.4225,12140_Skull_v3_L2.obj
25834,-8.0141,-3.6763,11.5691,12140_Skull_v3_L2.obj
25835,-8.1366,-3.7138,11.6919,12140_Skull_v3_L2.obj
25836,-9.2209,-4.6211,10.5082,12140_Skull_v3_L2.obj
25837,-9.28,-4.62,10.4804,12140_Skull_v3_L2.obj
25838,-9.2852,-4.379,10.4808,12140_Skull_v3_L2.obj
25839,-9.222,-4.3784,10.5084,12140_Skull_v3_L2.obj
25840,-9.3352,-4.6189,10.4676,12140_Skull_v3_L2.obj
25841,-9.3442,-4.3778,10.4684,12140_Skull_v3_L2.obj
25842,-9.3469,-4.1401,10.4675,12140_Skull_v3_L2.obj
25843,-9.2831,-4.1413,10.4768,12140_Skull_v3_L2.obj
25844,-9.2144,-4.1389,10.5031,12140_Skull_v3_L2.obj
25845,-9.3876,-4.6188,10.4663,12140_Skull_v3_L2.obj
25846,-9.4006,-4.3763,10.4669,12140_Skull_v3_L2.obj
25847,-9.4072,-4.1373,10.4692,12140_Skull_v3_L2.obj
25848,-9.4066,-3.8966,10.4772,12140_Skull_v3_L2.obj
25849,-9.3432,-3.9007,10.47,12140_Skull_v3_L2.obj
25850,-9.275,-3.9028,10.4739,12140_Skull_v3_L2.obj
25851,-9.2013,-3.8999,10.4982,12140_Skull_v3_L2.obj
25852,-9.1284,-5.6294,10.3967,12140_Skull_v3_L2.obj
25853,-9.1986,-5.6338,10.3698,12140_Skull_v3_L2.obj
25854,-9.223,-5.3784,10.4193,12140_Skull_v3_L2.obj
25855,-9.1593,-5.3768,10.4457,12140_Skull_v3_L2.obj
25856,-9.2628,-5.6429,10.3665,12140_Skull_v3_L2.obj
25857,-9.2808,-5.3833,10.4144,12140_Skull_v3_L2.obj
25858,-9.301,-5.1241,10.4431,12140_Skull_v3_L2.obj
25859,-9.2463,-5.122,10.4497,12140_Skull_v3_L2.obj
25860,-9.1858,-5.1221,10.4757,12140_Skull_v3_L2.obj
25861,-9.3176,-5.6557,10.386,12140_Skull_v3_L2.obj
25862,-9.3299,-5.3911,10.4293,12140_Skull_v3_L2.obj
25863,-9.3485,-5.1285,10.4532,12140_Skull_v3_L2.obj
25864,-9.369,-4.8703,10.4636,12140_Skull_v3_L2.obj
25865,-9.32,-4.8685,10.46,12140_Skull_v3_L2.obj
25866,-9.2661,-4.8684,10.4701,12140_Skull_v3_L2.obj
25867,-9.2075,-4.8696,10.4969,12140_Skull_v3_L2.obj
25868,-9.0931,-5.8758,10.3183,12140_Skull_v3_L2.obj
25869,-9.1752,-5.8842,10.2922,12140_Skull_v3_L2.obj
25870,-9.0485,-6.1344,10.2197,12140_Skull_v3_L2.obj
25871,-9.1422,-6.149,10.1987,12140_Skull_v3_L2.obj
25872,-9.2283,-6.1719,10.2044,12140_Skull_v3_L2.obj
25873,-9.251,-5.8995,10.2921,12140_Skull_v3_L2.obj
25874,-8.9897,-6.4238,10.1098,12140_Skull_v3_L2.obj
25875,-9.0888,-6.4473,10.1013,12140_Skull_v3_L2.obj
25876,-9.1781,-6.4787,10.1168,12140_Skull_v3_L2.obj
25877,-9.2561,-6.5162,10.1539,12140_Skull_v3_L2.obj
25878,-9.3029,-6.2012,10.2362,12140_Skull_v3_L2.obj
25879,-9.316,-5.9201,10.3176,12140_Skull_v3_L2.obj
25880,-9.3304,-4.0575,11.1886,12140_Skull_v3_L2.obj
25881,-9.3049,-3.8262,11.2286,12140_Skull_v3_L2.obj
25882,-9.3456,-4.2876,11.1607,12140_Skull_v3_L2.obj
25883,-9.2609,-4.3016,11.1792,12140_Skull_v3_L2.obj
25884,-9.2403,-4.0776,11.2058,12140_Skull_v3_L2.obj
25885,-9.2095,-3.8555,11.2448,12140_Skull_v3_L2.obj
25886,-9.3493,-4.5168,11.1404,12140_Skull_v3_L2.obj
25887,-9.3451,-4.7472,11.1335,12140_Skull_v3_L2.obj
25888,-9.2708,-4.7531,11.1548,12140_Skull_v3_L2.obj
25889,-9.2707,-4.5264,11.1599,12140_Skull_v3_L2.obj
25890,-9.1953,-4.5276,11.157,12140_Skull_v3_L2.obj
25891,-9.1801,-4.3062,11.1769,12140_Skull_v3_L2.obj
25892,-9.1988,-4.7521,11.1515,12140_Skull_v3_L2.obj
25893,-9.1299,-4.7421,11.1217,12140_Skull_v3_L2.obj
25894,-9.1228,-4.5172,11.1285,12140_Skull_v3_L2.obj
25895,-9.1023,-4.2971,11.1493,12140_Skull_v3_L2.obj
25896,-9.1556,-4.0882,11.2035,12140_Skull_v3_L2.obj
25897,-9.1212,-3.8763,11.2427,12140_Skull_v3_L2.obj
25898,-9.0738,-4.0843,11.1774,12140_Skull_v3_L2.obj
25899,-9.0361,-3.8831,11.2183,12140_Skull_v3_L2.obj
25900,-8.9926,-4.061,11.1228,12140_Skull_v3_L2.obj
25901,-8.9507,-3.87,11.1679,12140_Skull_v3_L2.obj
25902,-9.0266,-4.2699,11.092,12140_Skull_v3_L2.obj
25903,-8.9704,-4.2285,11.0104,12140_Skull_v3_L2.obj
25904,-8.9306,-4.0142,11.0431,12140_Skull_v3_L2.obj
25905,-8.8822,-3.8256,11.0934,12140_Skull_v3_L2.obj
25906,-9.0531,-4.492,11.0708,12140_Skull_v3_L2.obj
25907,-9.0646,-4.7214,11.0632,12140_Skull_v3_L2.obj
25908,-9.0164,-4.6947,10.9821,12140_Skull_v3_L2.obj
25909,-9.0017,-4.4578,10.99,12140_Skull_v3_L2.obj
25910,-8.9841,-4.4201,10.892,12140_Skull_v3_L2.obj
25911,-8.9511,-4.1766,10.9103,12140_Skull_v3_L2.obj
25912,-8.9991,-4.6665,10.8845,12140_Skull_v3_L2.obj
25913,-9.0093,-4.6427,10.7839,12140_Skull_v3_L2.obj
25914,-8.9959,-4.3891,10.7905,12140_Skull_v3_L2.obj
25915,-8.9642,-4.1338,10.8048,12140_Skull_v3_L2.obj
25916,-8.9064,-3.9402,10.942,12140_Skull_v3_L2.obj
25917,-8.8479,-3.7382,10.997,12140_Skull_v3_L2.obj
25918,-8.9197,-3.8771,10.832,12140_Skull_v3_L2.obj
25919,-8.8421,-3.605,10.8801,12140_Skull_v3_L2.obj
25920,-9.0438,-4.6292,10.6944,12140_Skull_v3_L2.obj
25921,-9.0323,-4.3747,10.699,12140_Skull_v3_L2.obj
25922,-9.0954,-4.623,10.6174,12140_Skull_v3_L2.obj
25923,-9.0868,-4.3715,10.6199,12140_Skull_v3_L2.obj
25924,-9.0665,-4.1221,10.6219,12140_Skull_v3_L2.obj
25925,-9.0055,-4.1194,10.7073,12140_Skull_v3_L2.obj
25926,-9.1569,-4.6212,10.5546,12140_Skull_v3_L2.obj
25927,-9.153,-4.3744,10.5556,12140_Skull_v3_L2.obj
25928,-9.1391,-4.1306,10.5527,12140_Skull_v3_L2.obj
25929,-9.1216,-3.8892,10.5522,12140_Skull_v3_L2.obj
25930,-9.0425,-3.8754,10.63,12140_Skull_v3_L2.obj
25931,-9.0992,-3.6497,10.5528,12140_Skull_v3_L2.obj
25932,-9.0134,-3.6362,10.6394,12140_Skull_v3_L2.obj
25933,-8.9701,-3.8635,10.7256,12140_Skull_v3_L2.obj
25934,-8.9282,-3.6206,10.7441,12140_Skull_v3_L2.obj
25935,-8.8818,-3.4044,10.7533,12140_Skull_v3_L2.obj
25936,-8.7797,-3.3915,10.8685,12140_Skull_v3_L2.obj
25937,-8.9777,-3.4092,10.6456,12140_Skull_v3_L2.obj
25938,-8.9204,-3.1973,10.6559,12140_Skull_v3_L2.obj
25939,-8.819,-3.2148,10.7637,12140_Skull_v3_L2.obj
25940,-8.7124,-3.2282,10.8721,12140_Skull_v3_L2.obj
25941,-9.0705,-3.4118,10.5529,12140_Skull_v3_L2.obj
25942,-9.0183,-3.1753,10.5534,12140_Skull_v3_L2.obj
25943,-8.9255,-2.9403,10.5548,12140_Skull_v3_L2.obj
25944,-8.8259,-3.0037,10.6774,12140_Skull_v3_L2.obj
25945,-8.7281,-3.0517,10.7864,12140_Skull_v3_L2.obj
25946,-8.6273,-3.0912,10.8843,12140_Skull_v3_L2.obj
25947,-9.1886,-4.9791,11.1679,12140_Skull_v3_L2.obj
25948,-9.1183,-4.9692,11.1356,12140_Skull_v3_L2.obj
25949,-9.2621,-4.9827,11.1709,12140_Skull_v3_L2.obj
25950,-9.246,-5.2122,11.2065,12140_Skull_v3_L2.obj
25951,-9.1661,-5.2049,11.2022,12140_Skull_v3_L2.obj
25952,-9.0902,-5.1945,11.1642,12140_Skull_v3_L2.obj
25953,-9.3363,-4.981,11.1459,12140_Skull_v3_L2.obj
25954,-9.3245,-5.2161,11.1768,12140_Skull_v3_L2.obj
25955,-9.3115,-5.4506,11.2252,12140_Skull_v3_L2.obj
25956,-9.2241,-5.4383,11.2595,12140_Skull_v3_L2.obj
25957,-9.2949,-5.6839,11.2803,12140_Skull_v3_L2.obj
25958,-9.1968,-5.6606,11.3173,12140_Skull_v3_L2.obj
25959,-9.1328,-5.4257,11.2507,12140_Skull_v3_L2.obj
25960,-9.0478,-5.4139,11.2014,12140_Skull_v3_L2.obj
25961,-9.0925,-5.641,11.3003,12140_Skull_v3_L2.obj
25962,-8.9964,-5.6274,11.235,12140_Skull_v3_L2.obj
25963,-8.8896,-5.6398,10.7247,12140_Skull_v3_L2.obj
25964,-8.9385,-5.3938,10.758,12140_Skull_v3_L2.obj
25965,-8.923,-5.3957,10.8788,12140_Skull_v3_L2.obj
25966,-8.8699,-5.6323,10.8565,12140_Skull_v3_L2.obj
25967,-8.9734,-5.1448,10.7733,12140_Skull_v3_L2.obj
25968,-8.9621,-5.155,10.8855,12140_Skull_v3_L2.obj
25969,-8.9777,-5.167,10.9966,12140_Skull_v3_L2.obj
25970,-8.9346,-5.3981,11.0021,12140_Skull_v3_L2.obj
25971,-8.8786,-5.624,10.9952,12140_Skull_v3_L2.obj
25972,-8.9994,-4.8945,10.7801,12140_Skull_v3_L2.obj
25973,-8.9896,-4.9117,10.8848,12140_Skull_v3_L2.obj
25974,-9.0067,-4.9318,10.9871,12140_Skull_v3_L2.obj
25975,-9.0537,-4.9522,11.0731,12140_Skull_v3_L2.obj
25976,-9.0239,-5.181,11.0926,12140_Skull_v3_L2.obj
25977,-8.979,-5.4045,11.1141,12140_Skull_v3_L2.obj
25978,-8.9229,-5.622,11.1274,12140_Skull_v3_L2.obj
25979,-9.0923,-5.3788,10.4954,12140_Skull_v3_L2.obj
25980,-9.0557,-5.6306,10.4483,12140_Skull_v3_L2.obj
25981,-9.1211,-5.1245,10.5234,12140_Skull_v3_L2.obj
25982,-9.0594,-5.1291,10.5904,12140_Skull_v3_L2.obj
25983,-9.0287,-5.3834,10.5655,12140_Skull_v3_L2.obj
25984,-8.9874,-5.6348,10.5215,12140_Skull_v3_L2.obj
25985,-9.1444,-4.8716,10.5435,12140_Skull_v3_L2.obj
25986,-9.0839,-4.8756,10.6077,12140_Skull_v3_L2.obj
25987,-9.0332,-4.8828,10.6871,12140_Skull_v3_L2.obj
25988,-9.008,-5.136,10.6744,12140_Skull_v3_L2.obj
25989,-8.9756,-5.389,10.6533,12140_Skull_v3_L2.obj
25990,-8.9304,-5.6392,10.6133,12140_Skull_v3_L2.obj
25991,-8.9783,-6.8385,11.6109,12140_Skull_v3_L2.obj
25992,-9.1017,-6.6048,11.5179,12140_Skull_v3_L2.obj
25993,-8.8457,-7.0583,11.7415,12140_Skull_v3_L2.obj
25994,-8.6845,-7.0027,11.721,12140_Skull_v3_L2.obj
25995,-8.8291,-6.7805,11.6027,12140_Skull_v3_L2.obj
25996,-8.9664,-6.5434,11.5253,12140_Skull_v3_L2.obj
25997,-8.7351,-7.2469,11.9285,12140_Skull_v3_L2.obj
25998,-8.5695,-7.1853,11.9043,12140_Skull_v3_L2.obj
25999,-8.3248,-7.1954,11.7992,12140_Skull_v3_L2.obj
26000,-8.4675,-7.0081,11.6304,12140_Skull_v3_L2.obj
26001,-8.0747,-7.2082,11.7014,12140_Skull_v3_L2.obj
26002,-8.232,-7.0273,11.5428,12140_Skull_v3_L2.obj
26003,-8.6348,-6.7808,11.5116,12140_Skull_v3_L2.obj
26004,-8.7931,-6.5358,11.4351,12140_Skull_v3_L2.obj
26005,-8.4136,-6.8039,11.4175,12140_Skull_v3_L2.obj
26006,-8.5903,-6.5516,11.2776,12140_Skull_v3_L2.obj
26007,-9.0488,-5.8506,11.3376,12140_Skull_v3_L2.obj
26008,-8.9413,-5.8347,11.2527,12140_Skull_v3_L2.obj
26009,-9.1649,-5.8785,11.367,12140_Skull_v3_L2.obj
26010,-9.1214,-6.0957,11.4143,12140_Skull_v3_L2.obj
26011,-8.9911,-6.0652,11.3672,12140_Skull_v3_L2.obj
26012,-8.8698,-6.05,11.2585,12140_Skull_v3_L2.obj
26013,-9.2725,-5.9158,11.3309,12140_Skull_v3_L2.obj
26014,-9.2378,-6.1461,11.3833,12140_Skull_v3_L2.obj
26015,-9.1845,-6.3749,11.4438,12140_Skull_v3_L2.obj
26016,-9.0596,-6.3163,11.4648,12140_Skull_v3_L2.obj
26017,-8.9089,-6.2954,11.3933,12140_Skull_v3_L2.obj
26018,-8.7688,-6.2875,11.2563,12140_Skull_v3_L2.obj
26019,-8.4148,-6.6756,10.2895,12140_Skull_v3_L2.obj
26020,-8.6042,-6.3769,10.4559,12140_Skull_v3_L2.obj
26021,-8.5913,-6.3187,10.6568,12140_Skull_v3_L2.obj
26022,-8.438,-6.5316,10.5941,12140_Skull_v3_L2.obj
26023,-8.7285,-6.1237,10.5751,12140_Skull_v3_L2.obj
26024,-8.7094,-6.0911,10.7427,12140_Skull_v3_L2.obj
26025,-8.7263,-6.0577,10.926,12140_Skull_v3_L2.obj
26026,-8.6202,-6.2676,10.877,12140_Skull_v3_L2.obj
26027,-8.4785,-6.4669,10.8439,12140_Skull_v3_L2.obj
26028,-8.8216,-5.8805,10.6642,12140_Skull_v3_L2.obj
26029,-8.8005,-5.8632,10.8102,12140_Skull_v3_L2.obj
26030,-8.8108,-5.8435,10.9676,12140_Skull_v3_L2.obj
26031,-8.8599,-5.8332,11.1222,12140_Skull_v3_L2.obj
26032,-8.7806,-6.0458,11.1046,12140_Skull_v3_L2.obj
26033,-8.676,-6.2677,11.0806,12140_Skull_v3_L2.obj
26034,-8.5313,-6.467,11.0657,12140_Skull_v3_L2.obj
26035,-8.1627,-7.7041,9.3927,12140_Skull_v3_L2.obj
26036,-8.0047,-7.6139,9.435,12140_Skull_v3_L2.obj
26037,-8.3023,-7.8005,9.3739,12140_Skull_v3_L2.obj
26038,-8.4435,-7.4265,9.6096,12140_Skull_v3_L2.obj
26039,-8.3013,-7.3631,9.6418,12140_Skull_v3_L2.obj
26040,-8.1388,-7.3122,9.6939,12140_Skull_v3_L2.obj
26041,-8.4222,-7.9003,9.3843,12140_Skull_v3_L2.obj
26042,-8.5668,-7.4965,9.6094,12140_Skull_v3_L2.obj
26043,-8.6923,-7.0981,9.815,12140_Skull_v3_L2.obj
26044,-8.5677,-7.0545,9.8381,12140_Skull_v3_L2.obj
26045,-8.7979,-6.7283,9.9954,12140_Skull_v3_L2.obj
26046,-8.6773,-6.7061,10.0435,12140_Skull_v3_L2.obj
26047,-8.43,-7.0181,9.8993,12140_Skull_v3_L2.obj
26048,-8.2693,-7.006,9.9735,12140_Skull_v3_L2.obj
26049,-8.5528,-6.6896,10.1329,12140_Skull_v3_L2.obj
26050,-8.6738,-6.3983,10.3105,12140_Skull_v3_L2.obj
26051,-8.775,-6.4026,10.2102,12140_Skull_v3_L2.obj
26052,-8.8597,-6.1314,10.343,12140_Skull_v3_L2.obj
26053,-8.782,-6.1332,10.4436,12140_Skull_v3_L2.obj
26054,-8.8827,-6.41,10.1447,12140_Skull_v3_L2.obj
26055,-8.9515,-6.1302,10.2681,12140_Skull_v3_L2.obj
26056,-9.0089,-5.8757,10.3709,12140_Skull_v3_L2.obj
26057,-8.9308,-5.8798,10.4471,12140_Skull_v3_L2.obj
26058,-8.8667,-5.8837,10.544,12140_Skull_v3_L2.obj
26059,-7.6913,-6.5701,11.3372,12140_Skull_v3_L2.obj
26060,-7.6556,-6.3708,11.5118,12140_Skull_v3_L2.obj
26061,-7.6013,-6.3099,11.2865,12140_Skull_v3_L2.obj
26062,-7.5915,-6.4762,11.1213,12140_Skull_v3_L2.obj
26063,-7.6683,-6.1643,11.671,12140_Skull_v3_L2.obj
26064,-7.6183,-6.1166,11.4495,12140_Skull_v3_L2.obj
26065,-7.5449,-6.066,11.2185,12140_Skull_v3_L2.obj
26066,-7.5182,-6.2481,11.051,12140_Skull_v3_L2.obj
26067,-7.4995,-6.4075,10.8988,12140_Skull_v3_L2.obj
26068,-7.6989,-5.9544,11.8261,12140_Skull_v3_L2.obj
26069,-7.6449,-5.9145,11.6119,12140_Skull_v3_L2.obj
26070,-7.5705,-5.8727,11.3885,12140_Skull_v3_L2.obj
26071,-7.4741,-5.8282,11.17,12140_Skull_v3_L2.obj
26072,-7.4437,-6.0171,10.9927,12140_Skull_v3_L2.obj
26073,-7.4034,-6.2042,10.8133,12140_Skull_v3_L2.obj
26074,-7.3788,-6.3758,10.6617,12140_Skull_v3_L2.obj
26075,-7.7039,-6.4939,12.1004,12140_Skull_v3_L2.obj
26076,-7.6973,-6.6911,11.9726,12140_Skull_v3_L2.obj
26077,-7.7291,-6.2912,12.2354,12140_Skull_v3_L2.obj
26078,-7.7178,-6.2445,12.0528,12140_Skull_v3_L2.obj
26079,-7.6966,-6.4484,11.9128,12140_Skull_v3_L2.obj
26080,-7.7025,-6.6409,11.7818,12140_Skull_v3_L2.obj
26081,-7.767,-6.0846,12.3742,12140_Skull_v3_L2.obj
26082,-7.7556,-6.0353,12.196,12140_Skull_v3_L2.obj
26083,-7.7344,-5.9933,12.0171,12140_Skull_v3_L2.obj
26084,-7.6995,-6.2046,11.8684,12140_Skull_v3_L2.obj
26085,-7.6839,-6.4122,11.7185,12140_Skull_v3_L2.obj
26086,-7.7135,-6.5916,11.5874,12140_Skull_v3_L2.obj
26087,-7.5866,-6.5974,10.9517,12140_Skull_v3_L2.obj
26088,-7.7021,-6.6702,11.0715,12140_Skull_v3_L2.obj
26089,-7.4982,-6.5325,10.7746,12140_Skull_v3_L2.obj
26090,-7.5063,-6.6171,10.692,12140_Skull_v3_L2.obj
26091,-7.571,-6.682,10.7693,12140_Skull_v3_L2.obj
26092,-7.6866,-6.7552,10.8466,12140_Skull_v3_L2.obj
26093,-7.3957,-6.5186,10.5676,12140_Skull_v3_L2.obj
26094,-7.2801,-6.5556,10.3453,12140_Skull_v3_L2.obj
26095,-7.3639,-6.6838,10.3242,12140_Skull_v3_L2.obj
26096,-7.4479,-6.6377,10.5343,12140_Skull_v3_L2.obj
26097,-7.5292,-6.7384,10.5653,12140_Skull_v3_L2.obj
26098,-7.6508,-6.8139,10.6128,12140_Skull_v3_L2.obj
26099,-7.4643,-6.7907,10.3407,12140_Skull_v3_L2.obj
26100,-7.5936,-6.8718,10.3662,12140_Skull_v3_L2.obj
26101,-8.1841,-6.8143,11.4003,12140_Skull_v3_L2.obj
26102,-8.3166,-6.6503,11.2631,12140_Skull_v3_L2.obj
26103,-8.0157,-7.0127,11.5309,12140_Skull_v3_L2.obj
26104,-7.845,-6.9477,11.5777,12140_Skull_v3_L2.obj
26105,-7.9748,-6.7923,11.4345,12140_Skull_v3_L2.obj
26106,-8.0875,-6.675,11.2879,12140_Skull_v3_L2.obj
26107,-7.8928,-7.1548,11.6988,12140_Skull_v3_L2.obj
26108,-7.7745,-7.0433,11.7605,12140_Skull_v3_L2.obj
26109,-7.7151,-6.8814,11.8556,12140_Skull_v3_L2.obj
26110,-7.7463,-6.8155,11.6657,12140_Skull_v3_L2.obj
26111,-7.8142,-6.7181,11.4948,12140_Skull_v3_L2.obj
26112,-7.8753,-6.659,11.3169,12140_Skull_v3_L2.obj
26113,-7.7643,-6.9224,10.3721,12140_Skull_v3_L2.obj
26114,-7.8238,-6.8574,10.6294,12140_Skull_v3_L2.obj
26115,-7.963,-6.9184,10.3577,12140_Skull_v3_L2.obj
26116,-8.0275,-6.8357,10.6217,12140_Skull_v3_L2.obj
26117,-8.0729,-6.7732,10.8684,12140_Skull_v3_L2.obj
26118,-7.8633,-6.797,10.8735,12140_Skull_v3_L2.obj
26119,-8.1765,-6.8357,10.3223,12140_Skull_v3_L2.obj
26120,-8.2411,-6.7155,10.5962,12140_Skull_v3_L2.obj
26121,-8.287,-6.6493,10.8498,12140_Skull_v3_L2.obj
26122,-8.3315,-6.6114,11.0759,12140_Skull_v3_L2.obj
26123,-8.1065,-6.6941,11.0948,12140_Skull_v3_L2.obj
26124,-7.8861,-6.7081,11.1063,12140_Skull_v3_L2.obj
26125,-7.4703,-7.347,9.601,12140_Skull_v3_L2.obj
26126,-7.3054,-7.2384,9.6365,12140_Skull_v3_L2.obj
26127,-7.6476,-7.4479,9.5562,12140_Skull_v3_L2.obj
26128,-7.7638,-7.2396,9.806,12140_Skull_v3_L2.obj
26129,-7.5813,-7.1664,9.8349,12140_Skull_v3_L2.obj
26130,-7.416,-7.0727,9.8505,12140_Skull_v3_L2.obj
26131,-7.8294,-7.5327,9.4951,12140_Skull_v3_L2.obj
26132,-7.9547,-7.2796,9.7538,12140_Skull_v3_L2.obj
26133,-8.0757,-7.0355,10.0355,12140_Skull_v3_L2.obj
26134,-7.872,-7.058,10.0795,12140_Skull_v3_L2.obj
26135,-7.6814,-7.0251,10.0996,12140_Skull_v3_L2.obj
26136,-7.5137,-6.9543,10.1029,12140_Skull_v3_L2.obj
26137,-7.1525,-6.6435,10.1221,12140_Skull_v3_L2.obj
26138,-7.0183,-6.7745,9.9187,12140_Skull_v3_L2.obj
26139,-7.1494,-6.8695,9.8823,12140_Skull_v3_L2.obj
26140,-7.2635,-6.7576,10.0975,12140_Skull_v3_L2.obj
26141,-6.883,-6.9408,9.7553,12140_Skull_v3_L2.obj
26142,-7.0244,-7.03,9.7065,12140_Skull_v3_L2.obj
26143,-7.161,-7.131,9.6693,12140_Skull_v3_L2.obj
26144,-7.2771,-6.9713,9.8629,12140_Skull_v3_L2.obj
26145,-7.3792,-6.8632,10.0967,12140_Skull_v3_L2.obj
26146,-9.1354,-3.12,11.4456,12140_Skull_v3_L2.obj
26147,-9.0476,-2.9434,11.5731,12140_Skull_v3_L2.obj
26148,-9.2163,-3.3579,11.3574,12140_Skull_v3_L2.obj
26149,-9.1109,-3.4246,11.3709,12140_Skull_v3_L2.obj
26150,-9.0263,-3.2244,11.4474,12140_Skull_v3_L2.obj
26151,-8.9382,-3.0805,11.5513,12140_Skull_v3_L2.obj
26152,-9.2698,-3.5932,11.2849,12140_Skull_v3_L2.obj
26153,-9.1692,-3.6364,11.3016,12140_Skull_v3_L2.obj
26154,-9.0766,-3.6736,11.3,12140_Skull_v3_L2.obj
26155,-9.0175,-3.4845,11.3689,12140_Skull_v3_L2.obj
26156,-8.9883,-3.6978,11.2777,12140_Skull_v3_L2.obj
26157,-8.9304,-3.5305,11.349,12140_Skull_v3_L2.obj
26158,-8.9395,-3.3136,11.4427,12140_Skull_v3_L2.obj
26159,-8.8592,-3.1914,11.5344,12140_Skull_v3_L2.obj
26160,-8.8623,-3.3834,11.4259,12140_Skull_v3_L2.obj
26161,-8.793,-3.2767,11.5132,12140_Skull_v3_L2.obj
26162,-8.7822,-3.4296,11.3911,12140_Skull_v3_L2.obj
26163,-8.7222,-3.3371,11.4786,12140_Skull_v3_L2.obj
26164,-8.844,-3.5556,11.3085,12140_Skull_v3_L2.obj
26165,-8.7628,-3.5494,11.2541,12140_Skull_v3_L2.obj
26166,-8.6987,-3.4469,11.3483,12140_Skull_v3_L2.obj
26167,-8.6428,-3.3727,11.4436,12140_Skull_v3_L2.obj
26168,-8.9006,-3.702,11.2319,12140_Skull_v3_L2.obj
